State,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Mustard,05-11-2019,3550,3750,3650
Uttar Pradesh,Mustard,15-11-2019,3600,3800,3700
Uttar Pradesh,Mustard,16-11-2019,3600,3800,3700
Uttar Pradesh,Mustard,17-11-2019,3550,3750,3650
Uttar Pradesh,Mustard,19-11-2019,3500,3700,3600
Uttar Pradesh,Mustard,29-11-2019,3580,3780,3680
Uttar Pradesh,Mustard,20-12-2019,3500,3700,3600
Uttar Pradesh,Mustard,04-01-2020,3700,3900,3800
Uttar Pradesh,Mustard,13-01-2020,3850,3950,3900
Uttar Pradesh,Mustard,29-01-2020,4000,4200,4100
Uttar Pradesh,Mustard,31-01-2020,4050,4250,4150
Uttar Pradesh,Mustard,01-02-2020,4000,4200,4100
Uttar Pradesh,Mustard,03-02-2020,4000,4200,4100
Uttar Pradesh,Mustard,16-02-2020,3900,4100,4000
Uttar Pradesh,Mustard,23-02-2020,3900,4100,4000
Uttar Pradesh,Mustard,25-02-2020,3850,4050,3950
Uttar Pradesh,Mustard,26-02-2020,3850,4050,3950
Uttar Pradesh,Mustard,02-03-2020,3800,4000,3900
Uttar Pradesh,Mustard,09-03-2020,3700,3900,3800
Uttar Pradesh,Mustard,15-03-2020,3700,3900,3800
Uttar Pradesh,Mustard,17-03-2020,3600,3800,3700
Uttar Pradesh,Mustard,23-03-2020,3500,3700,3600
Uttar Pradesh,Mustard,24-03-2020,3500,3700,3600
Uttar Pradesh,Mustard,27-03-2020,3550,3750,3650
Uttar Pradesh,Mustard,29-03-2020,3500,3700,3600
Uttar Pradesh,Mustard,30-03-2020,3500,3700,3600
Uttar Pradesh,Mustard,03-04-2020,3500,3700,3600
Uttar Pradesh,Mustard,06-04-2020,3450,3650,3550
Uttar Pradesh,Mustard,07-04-2020,3500,3700,3600
Uttar Pradesh,Mustard,13-04-2020,3600,3800,3700
Uttar Pradesh,Mustard,18-04-2020,3600,3800,3700
Uttar Pradesh,Mustard,21-04-2020,3600,3800,3700
Uttar Pradesh,Mustard,24-04-2020,3600,3800,3700
Uttar Pradesh,Mustard,11-05-2020,3750,3950,3850
Uttar Pradesh,Mustard,17-05-2020,3680,3880,3780
Uttar Pradesh,Mustard,19-05-2020,3760,3960,3860
Uttar Pradesh,Mustard,24-05-2020,3840,4040,3940
Uttar Pradesh,Mustard,26-05-2020,3800,4000,3900
Uttar Pradesh,Mustard,30-05-2020,3800,3940,3880
Uttar Pradesh,Mustard,31-05-2020,3750,3950,3850
Uttar Pradesh,Mustard,03-06-2020,3790,3990,3890
Uttar Pradesh,Mustard,08-06-2020,3700,3900,3800
Uttar Pradesh,Mustard,30-06-2020,4130,4300,4220
Uttar Pradesh,Mustard,03-07-2020,4100,4300,4200
Uttar Pradesh,Mustard,05-07-2020,4150,4350,4220
Uttar Pradesh,Mustard,10-07-2020,4130,4330,4230
Uttar Pradesh,Mustard,14-07-2020,4130,4320,4230
Uttar Pradesh,Mustard,15-07-2020,4150,4350,4250
Uttar Pradesh,Mustard,31-07-2020,4250,4450,4350
Uttar Pradesh,Mustard,07-08-2020,4250,4450,4350
Uttar Pradesh,Mustard,10-08-2020,4250,4450,4350
Uttar Pradesh,Mustard,21-08-2020,4300,4500,4400
Uttar Pradesh,Mustard,24-08-2020,4250,4450,4350
Uttar Pradesh,Mustard,26-08-2020,4400,4600,4500
Uttar Pradesh,Mustard,29-08-2020,4300,4500,4400
Uttar Pradesh,Mustard,31-08-2020,4300,4500,4400
Uttar Pradesh,Mustard,01-09-2020,4320,4520,4420
Uttar Pradesh,Mustard,03-09-2020,4500,4700,4600
Uttar Pradesh,Mustard,05-09-2020,4450,4650,4550
Uttar Pradesh,Mustard,08-09-2020,4520,4720,4620
Uttar Pradesh,Mustard,16-09-2020,4550,4750,4650
Uttar Pradesh,Mustard,18-09-2020,4550,4750,4650
Uttar Pradesh,Mustard,06-10-2020,4600,4800,4700
Uttar Pradesh,Mustard,12-10-2020,4600,4800,4700
Uttar Pradesh,Mustard,16-10-2020,4700,4900,4800
Uttar Pradesh,Mustard,18-10-2020,4700,4900,4800
Uttar Pradesh,Mustard,31-10-2020,4700,4900,4800
Uttar Pradesh,Mustard,02-11-2020,4680,4980,4780
Uttar Pradesh,Mustard,07-11-2020,4800,5000,4900
Uttar Pradesh,Mustard,17-11-2020,5000,5200,5100
Uttar Pradesh,Mustard,25-11-2020,5100,5300,5200
Uttar Pradesh,Mustard,28-11-2020,5200,5400,5300
Uttar Pradesh,Mustard,02-12-2020,5250,5450,5350
Uttar Pradesh,Mustard,04-12-2020,5200,5400,5300
Uttar Pradesh,Mustard,14-12-2020,5200,5400,5300
Uttar Pradesh,Mustard,16-12-2020,5150,5350,5250
Uttar Pradesh,Mustard,22-12-2020,5250,5450,5350
Uttar Pradesh,Mustard,04-09-2021,6640,6840,6740
Uttar Pradesh,Mustard,05-09-2021,6650,6850,6750
Uttar Pradesh,Mustard,06-09-2021,6630,6850,6740
Uttar Pradesh,Mustard,12-09-2021,6750,6950,6850
Uttar Pradesh,Mustard,17-09-2021,6770,6970,6870
Uttar Pradesh,Mustard,18-09-2021,6700,6900,6800
Uttar Pradesh,Mustard,20-09-2021,6900,7100,7000
Uttar Pradesh,Mustard,26-09-2021,7400,7600,7500
Uttar Pradesh,Mustard,27-09-2021,7400,7600,7500
Uttar Pradesh,Mustard,01-10-2021,7700,7900,7800
Uttar Pradesh,Mustard,02-10-2021,7650,7850,7750
Uttar Pradesh,Mustard,03-10-2021,7600,7800,7700
Uttar Pradesh,Mustard,06-10-2021,7400,7600,7500
Uttar Pradesh,Mustard,09-10-2021,7350,7550,7450
Uttar Pradesh,Mustard,13-10-2021,7400,7600,7500
Uttar Pradesh,Mustard,15-10-2021,7450,7650,7550
Uttar Pradesh,Mustard,16-10-2021,7400,7600,7500
Uttar Pradesh,Mustard,25-10-2021,7400,7600,7500
Uttar Pradesh,Mustard,29-10-2021,7300,7500,7400
Uttar Pradesh,Mustard,09-11-2021,7300,7520,7416
Uttar Pradesh,Mustard,12-11-2021,7345,7529,7438
Uttar Pradesh,Mustard,19-11-2021,7360,7560,7460
Uttar Pradesh,Mustard,24-11-2021,7360,7540,7450
Uttar Pradesh,Mustard,26-11-2021,7480,7680,7580
Uttar Pradesh,Mustard,27-11-2021,7500,7700,7600
Uttar Pradesh,Mustard,14-12-2021,7430,7620,7530
Uttar Pradesh,Mustard,18-12-2021,7380,7580,7480
Uttar Pradesh,Mustard,19-12-2021,7400,7600,7500
Uttar Pradesh,Mustard,22-12-2021,7340,7540,7440
Uttar Pradesh,Mustard,25-12-2021,7200,7400,7300
Uttar Pradesh,Mustard,27-12-2021,7340,7540,7440
Uttar Pradesh,Mustard,05-01-2021,5190,5390,5290
Uttar Pradesh,Mustard,29-01-2021,5400,5600,5500
Uttar Pradesh,Mustard,07-02-2021,5400,5600,5500
Uttar Pradesh,Mustard,08-02-2021,5400,5600,5500
Uttar Pradesh,Mustard,23-02-2021,5220,5420,5320
Uttar Pradesh,Mustard,01-03-2021,5000,5200,5100
Uttar Pradesh,Mustard,17-03-2021,5000,5200,5100
Uttar Pradesh,Mustard,19-03-2021,4950,5250,5150
Uttar Pradesh,Mustard,22-03-2021,4950,5150,5050
Uttar Pradesh,Mustard,23-03-2021,5000,5200,5100
Uttar Pradesh,Mustard,11-04-2021,4800,5000,4900
Uttar Pradesh,Mustard,21-04-2021,5700,5900,5800
Uttar Pradesh,Mustard,23-04-2021,5900,6100,6000
Uttar Pradesh,Mustard,28-04-2021,6100,6300,6200
Uttar Pradesh,Mustard,12-05-2021,6250,6450,6350
Uttar Pradesh,Mustard,21-05-2021,6370,6570,6470
Uttar Pradesh,Mustard,30-05-2021,6390,6590,6490
Uttar Pradesh,Mustard,08-06-2021,6500,6700,6600
Uttar Pradesh,Mustard,11-06-2021,6440,6640,6540
Uttar Pradesh,Mustard,23-06-2021,6400,6600,6500
Uttar Pradesh,Mustard,28-06-2021,6400,6600,6500
Uttar Pradesh,Mustard,29-06-2021,6250,6450,6350
Uttar Pradesh,Mustard,02-07-2021,6080,6280,6180
Uttar Pradesh,Mustard,07-07-2021,5900,6100,6000
Uttar Pradesh,Mustard,09-07-2021,5950,6150,6050
Uttar Pradesh,Mustard,13-07-2021,5950,6150,6050
Uttar Pradesh,Mustard,23-07-2021,5950,6250,6150
Uttar Pradesh,Mustard,11-08-2021,6550,6750,6650
Uttar Pradesh,Mustard,13-08-2021,6500,6700,6600
Uttar Pradesh,Mustard,21-08-2021,6500,6700,6600
Uttar Pradesh,Mustard,22-08-2021,6540,6740,6640
Uttar Pradesh,Mustard,12-01-2022,6770,6970,6870
Uttar Pradesh,Mustard,14-01-2022,6800,7000,6900
Uttar Pradesh,Mustard,01-02-2022,6900,7100,7000
Uttar Pradesh,Mustard,02-02-2022,6840,7040,6940
Uttar Pradesh,Mustard,09-02-2022,6800,7000,6900
Uttar Pradesh,Mustard,27-02-2022,6450,6650,6550
Uttar Pradesh,Mustard,28-02-2022,6470,6670,6570
Uttar Pradesh,Mustard,06-03-2022,6400,6600,6500
Uttar Pradesh,Mustard,07-03-2022,6430,6630,6530
Uttar Pradesh,Mustard,08-03-2022,6400,6600,6500
Uttar Pradesh,Mustard,09-03-2022,6430,6630,6530
Uttar Pradesh,Mustard,15-03-2022,6290,6490,6390
Uttar Pradesh,Mustard,23-03-2022,6300,6500,6400
Uttar Pradesh,Mustard,19-04-2022,6240,6440,6340
Uttar Pradesh,Mustard,27-04-2022,6400,6600,6500
Uttar Pradesh,Mustard,01-05-2022,6430,6630,6530
Uttar Pradesh,Mustard,16-05-2022,6460,6650,6560
Uttar Pradesh,Mustard,27-05-2022,6450,6650,6550
Uttar Pradesh,Mustard,28-05-2022,6380,6580,6480
Uttar Pradesh,Mustard,04-06-2022,6200,6400,6300
Uttar Pradesh,Mustard,10-06-2022,6150,6350,6250
Uttar Pradesh,Mustard,11-06-2022,6180,6380,6280
Uttar Pradesh,Mustard,19-06-2022,6130,6330,6230
Uttar Pradesh,Mustard,20-06-2022,6200,6400,6300
Uttar Pradesh,Mustard,21-06-2022,6190,6390,6290
Uttar Pradesh,Mustard,27-01-2023,5750,5950,5850
Uttar Pradesh,Mustard,09-07-2023,5420,5500,5460
Uttar Pradesh,Mustard,10-07-2023,5400,5510,5455
Uttar Pradesh,Mustard,14-07-2023,5400,5510,5455
Uttar Pradesh,Mustard,24-07-2023,5400,5510,5455
Uttar Pradesh,Mustard,02-08-2023,5440,5500,5470
Uttar Pradesh,Mustard,04-08-2023,5430,5550,5490
Uttar Pradesh,Mustard,12-08-2023,5500,5580,5540
Uttar Pradesh,Mustard,13-08-2023,5500,5560,5530
Uttar Pradesh,Mustard,22-08-2023,5480,5560,5520
Uttar Pradesh,Mustard,25-08-2023,5500,5560,5530
Uttar Pradesh,Mustard,29-08-2023,5500,5600,5550
Uttar Pradesh,Mustard,06-09-2023,5500,5620,5560
Uttar Pradesh,Mustard,08-09-2023,5470,5570,5520
Uttar Pradesh,Mustard,10-09-2023,5510,5610,5560
Uttar Pradesh,Mustard,15-09-2023,5450,5550,5500
Uttar Pradesh,Mustard,17-09-2023,5460,5580,5520
Uttar Pradesh,Mustard,20-09-2023,5450,5530,5490
Uttar Pradesh,Mustard,24-09-2023,5460,5580,5520
Uttar Pradesh,Mustard,29-09-2023,5500,5560,5530
Uttar Pradesh,Mustard,30-09-2023,5500,5580,5540
Uttar Pradesh,Mustard,01-10-2023,5500,5620,5560
Uttar Pradesh,Mustard,03-10-2023,5400,5600,5500
Uttar Pradesh,Mustard,06-10-2023,5450,5570,5510
Uttar Pradesh,Mustard,11-10-2023,5450,5570,5510
Uttar Pradesh,Mustard,18-10-2023,5450,5550,5500
Uttar Pradesh,Mustard,22-10-2023,5450,5530,5490
Uttar Pradesh,Mustard,24-10-2023,5450,5550,5500
Uttar Pradesh,Mustard,25-10-2023,5400,5540,5470
Uttar Pradesh,Mustard,01-11-2023,5400,5500,5450
Uttar Pradesh,Mustard,03-11-2023,5400,5500,5450
Uttar Pradesh,Mustard,06-11-2023,5500,5580,5540
Uttar Pradesh,Mustard,07-11-2023,5450,5550,5500
Uttar Pradesh,Mustard,11-11-2023,5400,5500,5450
Uttar Pradesh,Mustard,12-11-2023,5400,5500,5450
Uttar Pradesh,Mustard,24-11-2023,5450,5530,5490
Uttar Pradesh,Mustard,04-12-2023,5400,5520,5460
Uttar Pradesh,Mustard,16-12-2023,5400,5500,5450
Uttar Pradesh,Mustard,23-12-2023,5450,5550,5500
Uttar Pradesh,Mustard,25-12-2023,5400,5520,5460
Uttar Pradesh,Mustard,31-12-2023,5430,5510,5470
Uttar Pradesh,Mustard,29-01-2024,5200,5400,5300
Uttar Pradesh,Mustard,12-02-2024,5400,5500,5450
Uttar Pradesh,Mustard,13-02-2024,5440,5520,5480
Uttar Pradesh,Mustard,02-03-2024,4800,4990,4900
Uttar Pradesh,Mustard,05-03-2024,5440,5500,5470
Uttar Pradesh,Mustard,09-03-2024,4800,4920,4880
Uttar Pradesh,Mustard,12-03-2024,4850,4950,4900
Uttar Pradesh,Mustard,15-03-2024,5000,5150,5120
Uttar Pradesh,Mustard,23-03-2024,4970,5190,5100
Uttar Pradesh,Mustard,30-03-2024,5070,5240,5160
Uttar Pradesh,Mustard,07-04-2024,4850,5150,5100
Uttar Pradesh,Mustard,12-04-2024,4900,5180,5110
Uttar Pradesh,Mustard,16-04-2024,4950,5180,5120
Uttar Pradesh,Mustard,23-04-2024,4900,5180,5105
Uttar Pradesh,Mustard,28-04-2024,4750,5190,5120
Uttar Pradesh,Mustard,16-01-2024,5200,5340,5270
Uttar Pradesh,Mustard,06-01-2024,5250,5350,5300
Uttar Pradesh,Mustard,24-01-2024,5300,5380,5340
Uttar Pradesh,Mustard,02-02-2024,5300,5420,5360
Uttar Pradesh,Mustard,03-05-2024,4900,5190,5130
Uttar Pradesh,Mustard,08-05-2024,5100,5100,5100
Uttar Pradesh,Mustard,10-05-2024,4950,5180,5100
Uttar Pradesh,Mustard,13-05-2024,4900,5160,5130
Uttar Pradesh,Mustard,15-05-2024,5100,5200,5170
Uttar Pradesh,Mustard,18-05-2024,5100,5250,5200
Uttar Pradesh,Mustard,26-05-2024,5500,5620,5560
Uttar Pradesh,Mustard,09-06-2024,5600,5720,5670
Uttar Pradesh,Mustard,22-06-2024,5600,5700,5650
Uttar Pradesh,Mustard,24-06-2024,5600,5720,5665
Uttar Pradesh,Mustard,28-06-2024,5660,5660,5660
Uttar Pradesh,Mustard,10-07-2024,5600,5700,5650
Uttar Pradesh,Mustard,08-07-2024,5650,5650,5650
Uttar Pradesh,Mustard,22-07-2024,5650,5750,5700
Uttar Pradesh,Mustard,07-08-2024,5650,5650,5650
Uttar Pradesh,Mustard,11-08-2024,5655,5655,5655
Uttar Pradesh,Mustard,13-08-2024,5650,5650,5650
Uttar Pradesh,Mustard,21-08-2024,5660,5660,5660
Uttar Pradesh,Mustard,23-08-2024,5660,5660,5660
Uttar Pradesh,Mustard,25-08-2024,5650,5750,5700
Uttar Pradesh,Mustard,23-09-2024,5850,5950,5900
Uttar Pradesh,Mustard,24-09-2024,6000,6100,6050
Uttar Pradesh,Mustard,25-09-2024,6050,6150,6100
Uttar Pradesh,Mustard,02-02-2015,3450,3650,3550
Uttar Pradesh,Mustard,16-02-2015,0,0,3410
Uttar Pradesh,Mustard,24-02-2015,0,0,3230
Uttar Pradesh,Mustard,29-10-2015,4100,4500,4300
Uttar Pradesh,Mustard,31-12-2015,0,0,4100
Uttar Pradesh,Mustard,27-09-2014,3240,3340,3290
Uttar Pradesh,Mustard,30-05-2016,0,0,3800
Uttar Pradesh,Mustard,11-08-2016,0,0,4300
Uttar Pradesh,Mustard,23-08-2016,0,0,4260
Uttar Pradesh,Mustard,28-08-2016,0,0,4250
Uttar Pradesh,Mustard,05-09-2016,0,0,4290
Uttar Pradesh,Mustard,16-09-2016,0,0,4100
Uttar Pradesh,Mustard,17-09-2016,0,0,4280
Uttar Pradesh,Mustard,18-09-2016,0,0,4280
Uttar Pradesh,Mustard,12-12-2016,0,0,4180
Uttar Pradesh,Mustard,16-09-2017,3350,3450,3380
Uttar Pradesh,Mustard,07-10-2017,3380,3450,3420
Uttar Pradesh,Mustard,08-10-2017,3370,3450,3420
Uttar Pradesh,Mustard,11-10-2017,3360,3450,3415
Uttar Pradesh,Mustard,16-10-2017,3370,3450,3420
Uttar Pradesh,Mustard,17-10-2017,3370,3500,3450
Uttar Pradesh,Mustard,23-10-2017,3360,3500,3420
Uttar Pradesh,Mustard,31-10-2017,3360,3450,3420
Uttar Pradesh,Mustard,08-11-2017,3370,3500,3430
Uttar Pradesh,Mustard,21-11-2017,3370,3480,3430
Uttar Pradesh,Mustard,19-06-2017,3390,3410,3400
Uttar Pradesh,Mustard,27-06-2017,3228,3235,3230
Uttar Pradesh,Mustard,09-07-2017,3408,3420,3415
Uttar Pradesh,Mustard,24-07-2017,3375,3400,3390
Uttar Pradesh,Mustard,30-07-2017,3340,3400,3370
Uttar Pradesh,Mustard,31-07-2017,3350,3430,3390
Uttar Pradesh,Mustard,09-08-2017,3350,3430,3380
Uttar Pradesh,Mustard,23-08-2017,3340,3450,3370
Uttar Pradesh,Mustard,28-08-2017,3350,3450,3370
Uttar Pradesh,Mustard,01-09-2017,3350,3430,3380
Uttar Pradesh,Mustard,02-09-2017,3340,3400,3360
Uttar Pradesh,Mustard,03-09-2017,3350,3450,3370
Uttar Pradesh,Mustard,09-09-2017,3350,3430,3375
Uttar Pradesh,Mustard,13-09-2017,3350,3440,3380
Uttar Pradesh,Mustard,03-01-2017,0,0,4100
Uttar Pradesh,Mustard,08-01-2017,0,0,3900
Uttar Pradesh,Mustard,11-01-2017,0,0,3970
Uttar Pradesh,Mustard,16-01-2017,0,0,3860
Uttar Pradesh,Mustard,15-02-2017,0,0,3550
Uttar Pradesh,Mustard,16-02-2017,0,0,3540
Uttar Pradesh,Mustard,20-02-2017,0,0,3500
Uttar Pradesh,Mustard,28-02-2017,0,0,3440
Uttar Pradesh,Mustard,08-03-2017,0,0,3350
Uttar Pradesh,Mustard,27-03-2017,0,0,3370
Uttar Pradesh,Mustard,29-03-2017,0,0,3420
Uttar Pradesh,Mustard,04-04-2017,0,0,3450
Uttar Pradesh,Mustard,06-04-2017,0,0,3400
Uttar Pradesh,Mustard,29-05-2017,3350,3550,3450
Uttar Pradesh,Mustard,28-11-2017,3700,3800,3750
Uttar Pradesh,Mustard,04-12-2017,3700,3800,3750
Uttar Pradesh,Mustard,05-12-2017,3700,3820,3750
Uttar Pradesh,Mustard,25-12-2017,3800,4000,3900
Uttar Pradesh,Mustard,29-12-2017,3800,4000,3900
Uttar Pradesh,Mustard,02-01-2019,3600,3800,3700
Uttar Pradesh,Mustard,06-01-2019,3600,3800,3700
Uttar Pradesh,Mustard,25-01-2019,3700,3900,3800
Uttar Pradesh,Mustard,29-01-2019,3650,3850,3750
Uttar Pradesh,Mustard,13-02-2019,3550,3750,3650
Uttar Pradesh,Mustard,15-02-2019,3600,3800,3700
Uttar Pradesh,Mustard,16-02-2019,3600,3800,3700
Uttar Pradesh,Mustard,18-02-2019,3600,3800,3700
Uttar Pradesh,Mustard,23-02-2019,3600,3800,3700
Uttar Pradesh,Mustard,27-02-2019,3550,3750,3650
Uttar Pradesh,Mustard,10-03-2019,3300,3400,3350
Uttar Pradesh,Mustard,11-03-2019,3250,3450,3350
Uttar Pradesh,Mustard,13-03-2019,3250,3450,3350
Uttar Pradesh,Mustard,19-03-2019,3300,3500,3400
Uttar Pradesh,Mustard,20-03-2019,3200,3450,3300
Uttar Pradesh,Mustard,22-03-2019,3200,3400,3300
Uttar Pradesh,Mustard,23-03-2019,3300,3500,3400
Uttar Pradesh,Mustard,26-03-2019,3300,3500,3400
Uttar Pradesh,Mustard,29-03-2019,3400,3600,3500
Uttar Pradesh,Mustard,06-04-2019,3400,3600,3500
Uttar Pradesh,Mustard,20-04-2019,3450,3650,3550
Uttar Pradesh,Mustard,03-05-2019,3500,3800,3650
Uttar Pradesh,Mustard,11-05-2019,3300,3400,3350
Uttar Pradesh,Mustard,15-05-2019,3300,3460,3380
Uttar Pradesh,Mustard,21-05-2019,3400,3600,3500
Uttar Pradesh,Mustard,29-05-2019,3400,3600,3500
Uttar Pradesh,Mustard,05-06-2019,3550,3650,3600
Uttar Pradesh,Mustard,08-06-2019,3500,3700,3600
Uttar Pradesh,Mustard,12-06-2019,3400,3600,3500
Uttar Pradesh,Mustard,15-06-2019,3380,3580,3480
Uttar Pradesh,Mustard,16-06-2019,3400,3600,3500
Uttar Pradesh,Mustard,07-07-2019,3400,3600,3500
Uttar Pradesh,Mustard,10-07-2019,3380,3580,3480
Uttar Pradesh,Mustard,13-07-2019,3430,3630,3530
Uttar Pradesh,Mustard,26-07-2019,3500,3700,3600
Uttar Pradesh,Mustard,27-07-2019,3550,3750,3650
Uttar Pradesh,Mustard,31-07-2019,3550,3750,3650
Uttar Pradesh,Mustard,06-08-2019,3600,3800,3700
Uttar Pradesh,Mustard,17-08-2019,3640,3840,3740
Uttar Pradesh,Mustard,20-08-2019,3600,3800,3700
Uttar Pradesh,Mustard,24-08-2019,3600,3800,3700
Uttar Pradesh,Mustard,25-08-2019,3600,3800,3700
Uttar Pradesh,Mustard,09-09-2019,3580,3780,3680
Uttar Pradesh,Mustard,14-09-2019,3600,3800,3700
Uttar Pradesh,Mustard,17-09-2019,3650,3850,3750
Uttar Pradesh,Mustard,21-09-2019,3630,3830,3730
Uttar Pradesh,Mustard,27-09-2019,3600,3800,3700
Uttar Pradesh,Mustard,28-09-2019,3600,3800,3700
Uttar Pradesh,Mustard,01-10-2019,3580,3780,3680
Uttar Pradesh,Mustard,08-10-2019,3600,3800,3700
Uttar Pradesh,Mustard,11-10-2019,3600,3800,3700
Uttar Pradesh,Mustard,15-10-2019,3600,3800,3700
Uttar Pradesh,Mustard,23-10-2019,3600,3800,3700
Uttar Pradesh,Mustard,26-10-2019,3550,3750,3650
Uttar Pradesh,Mustard,18-11-2019,3550,3750,3650
Uttar Pradesh,Mustard,22-11-2019,3550,3750,3650
Uttar Pradesh,Mustard,24-11-2019,3570,3770,3670
Uttar Pradesh,Mustard,26-11-2019,3580,3780,3680
Uttar Pradesh,Mustard,25-12-2019,3500,3700,3600
Uttar Pradesh,Mustard,29-12-2019,3550,3750,3650
Uttar Pradesh,Mustard,06-01-2018,3780,3820,3800
Uttar Pradesh,Mustard,21-12-2018,3550,3750,3650
Uttar Pradesh,Mustard,20-01-2018,3680,3720,3700
Uttar Pradesh,Mustard,03-02-2018,3700,3760,3730
Uttar Pradesh,Mustard,24-02-2018,3200,3300,3250
Uttar Pradesh,Mustard,07-03-2018,3100,3300,3200
Uttar Pradesh,Mustard,10-03-2018,3100,3300,3200
Uttar Pradesh,Mustard,28-03-2018,3400,3600,3500
Uttar Pradesh,Mustard,30-03-2018,3400,3600,3500
Uttar Pradesh,Mustard,07-04-2018,3400,3600,3500
Uttar Pradesh,Mustard,08-04-2018,3400,3600,3500
Uttar Pradesh,Mustard,10-04-2018,3450,3650,3550
Uttar Pradesh,Mustard,28-04-2018,3600,3700,3650
Uttar Pradesh,Mustard,02-05-2018,3500,3700,3600
Uttar Pradesh,Mustard,21-05-2018,3400,3600,3500
Uttar Pradesh,Mustard,26-05-2018,3500,3700,3600
Uttar Pradesh,Mustard,05-06-2018,3400,3600,3500
Uttar Pradesh,Mustard,06-06-2018,3400,3600,3500
Uttar Pradesh,Mustard,15-06-2018,3500,3700,3600
Uttar Pradesh,Mustard,22-06-2018,3400,3600,3500
Uttar Pradesh,Mustard,25-06-2018,3400,3600,3500
Uttar Pradesh,Mustard,27-06-2018,3400,3600,3500
Uttar Pradesh,Mustard,06-07-2018,3600,3800,3700
Uttar Pradesh,Mustard,08-07-2018,3650,3850,3750
Uttar Pradesh,Mustard,14-07-2018,3700,3900,3800
Uttar Pradesh,Mustard,15-07-2018,3700,3900,3800
Uttar Pradesh,Mustard,20-07-2018,3700,3900,3800
Uttar Pradesh,Mustard,23-07-2018,0,0,3800
Uttar Pradesh,Mustard,29-07-2018,3700,3860,3780
Uttar Pradesh,Mustard,10-08-2018,3700,3900,3800
Uttar Pradesh,Mustard,17-08-2018,3600,3800,3700
Uttar Pradesh,Mustard,20-08-2018,3600,3800,3700
Uttar Pradesh,Mustard,22-08-2018,3600,3800,3700
Uttar Pradesh,Mustard,26-08-2018,3550,3750,3650
Uttar Pradesh,Mustard,01-09-2018,3500,3700,3600
Uttar Pradesh,Mustard,08-09-2018,3500,3700,3600
Uttar Pradesh,Mustard,09-09-2018,3500,3700,3600
Uttar Pradesh,Mustard,10-09-2018,3500,3700,3600
Uttar Pradesh,Mustard,11-09-2018,3500,3700,3600
Uttar Pradesh,Mustard,12-09-2018,3400,3600,3500
Uttar Pradesh,Mustard,14-09-2018,3500,3600,3550
Uttar Pradesh,Mustard,15-09-2018,3400,3600,3500
Uttar Pradesh,Mustard,17-09-2018,3450,3650,3550
Uttar Pradesh,Mustard,21-09-2018,3400,3600,3500
Uttar Pradesh,Mustard,25-09-2018,3400,3600,3500
Uttar Pradesh,Mustard,01-10-2018,3450,3650,3550
Uttar Pradesh,Mustard,22-10-2018,3500,3700,3600
Uttar Pradesh,Mustard,27-10-2018,3600,3800,3700
Uttar Pradesh,Mustard,28-10-2018,3650,3750,3700
Uttar Pradesh,Mustard,31-10-2018,3600,3800,3700
Uttar Pradesh,Mustard,03-11-2018,3600,3800,3700
Uttar Pradesh,Mustard,14-11-2018,3550,3750,3650
Uttar Pradesh,Mustard,25-11-2018,3600,3800,3700
Uttar Pradesh,Mustard,27-11-2018,3550,3750,3650
Uttar Pradesh,Mustard,28-11-2018,3600,3800,3700
Uttar Pradesh,Mustard,02-12-2018,3600,3800,3700
Uttar Pradesh,Mustard,09-12-2018,3400,3700,3550
Uttar Pradesh,Mustard,17-12-2018,3550,3750,3650
Uttar Pradesh,Mustard,22-12-2018,3500,3700,3600
Uttar Pradesh,Mustard,01-01-2021,5200,5400,5300
Uttar Pradesh,Mustard,19-01-2021,5400,5600,5500
Uttar Pradesh,Mustard,23-01-2021,5400,5600,5500
Uttar Pradesh,Mustard,14-02-2021,5200,5400,5300
Uttar Pradesh,Mustard,16-02-2021,5200,5400,5300
Uttar Pradesh,Mustard,20-02-2021,5180,5380,5280
Uttar Pradesh,Mustard,28-02-2021,5100,5300,5200
Uttar Pradesh,Mustard,06-03-2021,4950,5150,5050
Uttar Pradesh,Mustard,08-03-2021,4950,5150,5050
Uttar Pradesh,Mustard,12-03-2021,4900,5100,5000
Uttar Pradesh,Mustard,15-03-2021,4900,5100,5000
Uttar Pradesh,Mustard,20-03-2021,5030,5230,5130
Uttar Pradesh,Mustard,03-04-2021,4900,5100,5000
Uttar Pradesh,Mustard,07-04-2021,4900,5100,5000
Uttar Pradesh,Mustard,10-04-2021,4900,5100,5000
Uttar Pradesh,Mustard,12-04-2021,4750,4950,4850
Uttar Pradesh,Mustard,14-04-2021,5000,5200,5100
Uttar Pradesh,Mustard,16-04-2021,5080,5280,5180
Uttar Pradesh,Mustard,26-04-2021,6000,6200,6100
Uttar Pradesh,Mustard,14-05-2021,6200,6400,6300
Uttar Pradesh,Mustard,17-05-2021,6260,6460,6360
Uttar Pradesh,Mustard,25-05-2021,6300,6500,6400
Uttar Pradesh,Mustard,29-05-2021,6400,6600,6500
Uttar Pradesh,Mustard,14-06-2021,6460,6660,6560
Uttar Pradesh,Mustard,17-06-2021,6470,6670,6570
Uttar Pradesh,Mustard,19-07-2021,6090,6290,6190
Uttar Pradesh,Mustard,28-07-2021,6080,6280,6180
Uttar Pradesh,Mustard,03-08-2021,6200,6400,6300
